检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:06:02.000,20260521,21:06:02.000,21:06:03.000,TA,TA607,362000,719,720,362000,interval_execution_drop,6499.0,1.4826,5,"TA609,TA701,TA608,TA610,TA606",20,238,290.0,6496.0,6406.137404580153,1.5,4.616094783812894,46.431297709923456,142.88751410962752,6441.236363636363,28.88181818181829,20.0,20.0,46.431297709923456,262.0,1678408.0,262.0,24329.99999999989,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:08:08.000,20260521,21:08:08.000,21:08:09.000,TA,TA607,488000,959,960,488000,interval_execution_drop,6487.0,0.0,5,"TA609,TA701,TA608,TA610,TA606",20,211,290.0,6484.0,6331.768844221106,1.5,4.624633883150917,77.6155778894472,239.29575424525112,6397.777070063694,44.611464968153086,20.0,24.151999999999997,76.8655778894472,199.0,1260022.0,199.0,30890.999999999985,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA608|21:08:07.000,20260521,21:08:07.000,21:08:08.000,TA,TA608,487000,885,885,487000,interval_execution_drop,6432.0,0.7413,5,"TA609,TA607,TA701,TA610,TA606",20,110,290.0,6428.0,6186.571428571428,2.0,6.218905472636815,122.71428571428578,381.5742714996449,6192.837209302325,119.5813953488373,20.0,20.0,122.71428571428578,42.0,259836.0,42.0,10308.000000000004,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:08:10.000,20260521,21:08:10.000,21:08:11.000,TA,TA609,490000,1025,1026,490000,interval_execution_drop,6363.0,1.4826,5,"TA607,TA701,TA608,TA610,TA606",20,290,290.0,6362.0,6244.765625,0.5,1.5715857300015716,59.1171875,185.81545654565457,6285.486894360603,38.7565528196983,20.0,20.0,59.1171875,896.0,5595310.0,896.0,105938.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:09:02.000,20260521,21:09:02.000,21:09:03.000,TA,TA609,542000,1129,1130,542000,interval_execution_drop,6371.0,1.4826,5,"TA607,TA701,TA608,TA610,TA606",20,290,290.0,6372.0,6182.532188841202,-0.5,-1.5696123057604772,94.2339055793991,295.82139563459145,6218.905041031653,76.04747948417344,20.0,20.0,94.2339055793991,699.0,4321590.0,699.0,131738.99999999994,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:12:33.000,20260521,21:12:33.000,21:12:34.000,TA,TA609,753000,1551,1552,753000,interval_execution_drop,6369.0,0.0,5,"TA607,TA701,TA608,TA610,TA606",20,287,290.0,6370.0,6186.142372881356,-0.5,-1.570105197048202,91.42881355932197,287.1057106588851,6203.856115107914,82.57194244604307,20.0,20.0,91.42881355932197,885.0,5474736.0,885.0,161828.99999999985,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA610|21:08:25.000,20260521,21:08:25.000,21:08:26.000,TA,TA610,505000,931,932,505000,interval_execution_drop,6291.0,1.4826,5,"TA609,TA607,TA701,TA608,TA606",20,143,290.0,6294.0,6117.16,-1.5,-4.768717215069146,86.92000000000007,276.33126688920703,6237.318518518518,26.840740740740785,20.0,23.151999999999997,86.92000000000007,50.0,305858.0,50.0,8692.000000000007,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:06:25.000,20260521,21:06:25.000,21:06:26.000,TA,TA701,385000,734,735,385000,interval_execution_drop,6109.0,0.7413,5,"TA609,TA607,TA608,TA610,TA606",20,203,290.0,6114.0,5915.294117647059,-2.5,-8.184645604845311,96.85294117647072,317.082799726537,5923.018867924528,92.9905660377358,20.0,20.0,96.85294117647072,51.0,301680.0,51.0,9879.000000000016,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:54:45.000,20260521,21:54:45.000,21:54:46.000,TA,TA701,3285000,4942,4943,3285000,interval_execution_drop,6075.0,0.0,5,"TA609,TA607,TA608,TA610,TA606",20,154,290.0,6078.0,5864.192771084337,-1.5,-4.938271604938271,105.40361445783128,347.00778422331285,5867.119047619048,103.94047619047616,20.0,24.0824,105.40361445783128,166.0,973456.0,166.0,34993.999999999985,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:56:43.000,20260521,21:56:43.000,21:56:44.000,TA,TA701,3403000,5177,5178,3403000,interval_execution_drop,6066.0,0.7413,5,"TA609,TA607,TA608,TA610,TA606",20,231,286.0,6070.0,5985.424242424242,-2.0,-6.594131223211342,40.28787878787898,132.83177971605335,5990.579710144928,37.71014492753602,20.0,26.5128,40.28787878787898,396.0,2370228.0,396.0,31908.000000000153,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|09:20:23.000,20260522,09:20:23.000,09:20:24.000,TA,TA701,44423000,12265,12266,44423000,interval_execution_drop,5982.5,0.37065,5,"TA609,TA607,TA608,TA610,TA606",20,227,290.0,5974.0,5866.3123993558775,4.25,14.20810697868784,58.09380032206127,194.2124540645592,5935.853862212944,23.323068893528216,20.0,20.0,53.59380032206127,621.0,3642980.0,621.0,72152.5000000001,trade_recovered_3s,,2.0,1.0,
